id,description,quantity,unit.name,quantity.$numberLong,releases.date,releases.id,releases.contracts.value.amount,releases.contracts.value.currency
1,RES - ASAR x KILO - PORCIONADA - VILLAVO,1600.0,Unidad,,2018-01-23T00:00:00.000Z,24832,66366000,COP
2,RES - CARNE MOLIDA MAGRA x KG - VILLAVO,1300.0,Unidad,,2018-01-23T00:00:00.000Z,24832,66366000,COP
3,CERDO - TOCINO X KILO - VILLAVO,100.0,Unidad,,2018-01-23T00:00:00.000Z,24832,66366000,COP
4,CERDO- PULPA x KG - VILLAVO,150.0,Unidad,,2018-01-23T00:00:00.000Z,24832,66366000,COP
5,RES - COSTILLA x KILO - PORCIONADA - VILLAVO,240.0,Unidad,,2018-01-23T00:00:00.000Z,24832,66366000,COP
6,RES - GOULASH x KILO - VILLAVO,550.0,Unidad,,2018-01-23T00:00:00.000Z,24832,66366000,COP
1,Suministro de Tiquetes Aéreos.,1.0,Unidad,,2018-01-23T00:00:00.000Z,24833,135000000,COP
1,Soporte Técnico y Actualización,1.0,Unidad,,2018-01-23T00:00:00.000Z,24834,18590452,COP
1,CAFE INSTANTANEO X 24 UND 1.5 GRS. Cod: 8490661,12000.0,Unidad,,2018-01-23T00:00:00.000Z,24836,41580000,COP
1,Combustible Autogas - Bogotá.,100000000.0,Peso (COP),,2018-01-23T00:00:00.000Z,24835,100000000,COP
1,acp01--S3_ETP (accesorio)_13 Auricular  - Diadema inalámbrica 3.7,37.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
2,acp01--S3_ETP_7 Portátil ultraliviano 3.3,4.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
3,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,4.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
4,acp01--S3_Servicio_24 Garantía extendida 3.3,4.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
5,acp01--S3_ETP_7 Portátil ultraliviano 3.3,6.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
6,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,6.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
7,acp01--S3_Servicio_24 Garantía extendida 3.3,6.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
8,acp01--S3_ETP_7 Portátil ultraliviano 3.3,31.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
9,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,31.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
10,acp01--S3_Servicio_24 Garantía extendida 3.3,31.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
11,acp01--S3_ETP_7 Portátil ultraliviano 3.3,81.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
12,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,81.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
13,acp01--S3_Servicio_24 Garantía extendida 3.3,81.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
14,acp01--S3_ETP_9 Portátil ultraliviano 3.3,6.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
15,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,6.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
16,acp01--S3_Servicio_24 Garantía extendida 3.3,6.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
17,acp01--S3_ETP_9 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
18,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
19,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
20,acp01--S3_ETP_8 Portátil ultraliviano 3.3,4.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
21,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,4.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
22,acp01--S3_Servicio_24 Garantía extendida 3.3,4.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
23,acp01--S3_ETP_8 Portátil ultraliviano 3.3,12.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
24,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,12.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
25,acp01--S3_Servicio_24 Garantía extendida 3.3,12.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
26,acp01--S3_ETP_7 Portátil ultraliviano 3.3,3.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
27,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,3.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
28,acp01--S3_Servicio_24 Garantía extendida 3.3,3.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
29,acp01--S3_ETP_8 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
30,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
31,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
32,acp01--S3_ETP_8 Portátil ultraliviano 3.3,12.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
33,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,12.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
34,acp01--S3_Servicio_24 Garantía extendida 3.3,12.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
35,acp01--S3_ETP_8 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
36,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
37,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
38,acp01--S3_ETP_8 Portátil ultraliviano 3.3,11.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
39,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,11.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
40,acp01--S3_Servicio_24 Garantía extendida 3.3,11.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
41,acp01--S3_ETP_9 Portátil ultraliviano 3.3,7.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
42,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,7.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
43,acp01--S3_Servicio_24 Garantía extendida 3.3,7.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
44,acp01--S3_ETP_8 Portátil ultraliviano 3.3,11.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
45,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,11.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
46,acp01--S3_Servicio_24 Garantía extendida 3.3,11.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
47,acp01--S3_ETP_8 Portátil ultraliviano 3.3,19.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
48,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,19.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
49,acp01--S3_Servicio_24 Garantía extendida 3.3,19.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
50,acp01--S3_ETP_8 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
51,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
52,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
53,acp01--S3_ETP_9 Portátil ultraliviano 3.3,2.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
54,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,2.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
55,acp01--S3_Servicio_24 Garantía extendida 3.3,2.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
56,acp01--S3_ETP_8 Portátil ultraliviano 3.3,10.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
57,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,10.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
58,acp01--S3_Servicio_24 Garantía extendida 3.3,10.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
59,acp01--S3_ETP_8 Portátil ultraliviano 3.3,11.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
60,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,11.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
61,acp01--S3_Servicio_24 Garantía extendida 3.3,11.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
62,acp01--S3_ETP_8 Portátil ultraliviano 3.3,4.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
63,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,4.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
64,acp01--S3_Servicio_24 Garantía extendida 3.3,4.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
65,acp01--S3_ETP_8 Portátil ultraliviano 3.3,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
66,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
67,acp01--S3_Servicio_24 Garantía extendida 3.3,5.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
68,acp01--S3_ETP_8 Portátil ultraliviano 3.3,7.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
69,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,7.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
70,acp01--S3_Servicio_24 Garantía extendida 3.3,7.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
71,acp01--S3_ETP_8 Portátil ultraliviano 3.3,2.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
72,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,2.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
73,acp01--S3_Servicio_24 Garantía extendida 3.3,2.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
74,acp01--S3_ETP_8 Portátil ultraliviano 3.3,2.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
75,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,2.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
76,acp01--S3_Servicio_24 Garantía extendida 3.3,2.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
77,acp01--S3_ETP_8 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
78,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
79,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
80,acp01--S3_ETP_8 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
81,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
82,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
83,acp01--S3_ETP_9 Portátil ultraliviano 3.3,21.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
84,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,21.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
85,acp01--S3_Servicio_24 Garantía extendida 3.3,21.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
86,acp01--S3_ETP_8 Portátil ultraliviano 3.3,13.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
87,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,13.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
88,acp01--S3_Servicio_24 Garantía extendida 3.3,13.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
89,acp01--S3_ETP_9 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
90,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
91,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
92,acp01--S3_ETP_9 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
93,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
94,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
95,acp01--S3_ETP_9 Portátil ultraliviano 3.3,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
96,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,1.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
97,acp01--S3_Servicio_24 Garantía extendida 3.3,1.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
98,acp01--S3_ETP_9 Portátil ultraliviano 3.3,9.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
99,acp01--S3_ETP (accesorio)_12 Base refrigerante para portátil 3.6,9.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
100,acp01--S3_Servicio_24 Garantía extendida 3.3,9.0,ETP1AÑO,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
101,acp01--S3_Servicio_21 Mantenimiento preventivo,30.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
102,acp01--S3_Servicio_21 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
103,acp01--S3_Servicio_20 Mantenimiento preventivo,20.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
104,acp01--S3_Servicio_19 Mantenimiento preventivo,20.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
105,acp01--S3_Servicio_19 Mantenimiento preventivo,30.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
106,acp01--S3_Servicio_19 Mantenimiento preventivo,155.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
107,acp01--S3_Servicio_19 Mantenimiento preventivo,405.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
108,acp01--S3_Servicio_19 Mantenimiento preventivo,15.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
109,acp01--S3_Servicio_20 Mantenimiento preventivo,60.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
110,acp01--S3_Servicio_20 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
111,acp01--S3_Servicio_20 Mantenimiento preventivo,60.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
112,acp01--S3_Servicio_20 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
113,acp01--S3_Servicio_20 Mantenimiento preventivo,55.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
114,acp01--S3_Servicio_21 Mantenimiento preventivo,35.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
115,acp01--S3_Servicio_20 Mantenimiento preventivo,55.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
116,acp01--S3_Servicio_20 Mantenimiento preventivo,95.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
117,acp01--S3_Servicio_20 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
118,acp01--S3_Servicio_21 Mantenimiento preventivo,10.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
119,acp01--S3_Servicio_20 Mantenimiento preventivo,50.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
120,acp01--S3_Servicio_20 Mantenimiento preventivo,55.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
121,acp01--S3_Servicio_20 Mantenimiento preventivo,20.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
122,acp01--S3_Servicio_20 Mantenimiento preventivo,25.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
123,acp01--S3_Servicio_20 Mantenimiento preventivo,35.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
124,acp01--S3_Servicio_20 Mantenimiento preventivo,10.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
125,acp01--S3_Servicio_20 Mantenimiento preventivo,10.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
126,acp01--S3_Servicio_20 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
127,acp01--S3_Servicio_20 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
128,acp01--S3_Servicio_21 Mantenimiento preventivo,105.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
129,acp01--S3_Servicio_20 Mantenimiento preventivo,65.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
130,acp01--S3_Servicio_21 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
131,acp01--S3_Servicio_21 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
132,acp01--S3_Servicio_21 Mantenimiento preventivo,5.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
133,acp01--S3_Servicio_21 Mantenimiento preventivo,45.0,Unidad,,2018-01-18T00:00:00.000Z,24700,1123134240,COP
1,ULA (CCE-211-AG-2015),1.0,Unidad,,2018-01-23T00:00:00.000Z,24837,{'$numberLong': '4149290122'},COP
1,Combustible Autogas - Medellín,11535789.0,Peso (COP),,2018-01-24T00:00:00.000Z,24840,11535789,COP
1,CAFE OMA TRADICIONAL INSTITUCIONAL PAQUETE 500 GRS. Cod: 8469552,100.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
2,CREMA INSTACREM INSTANTANEA PAQUETE X 100 SOBRES Cod: 8469213,50.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
3,Renamed duplicate id: 247521 AZUCAR RIOPAILA BLANCA PAQUETE X 200 TUBOS Cod: 8469531,100.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
4,MEZCLADOR PLASTICO REDONDO PAQ X 1000UND Cod: 8490806,30.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
5,VASO DARNEL ICOPOR BLANCO 4OZ PAQ X 20UN Cod: 8004178,25.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
6,AROMATICA JAIBEL SURTIDA CAJA X 25 SOBRES Cod: 8490616,50.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
7,Renamed duplicate id: 247763 PANELA INSTANTANEA SABORES X 48 CUBOS Cod: 8490793,50.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
8,VASO DOMINGO PLASTICO BLANCO 7OZ PAQUETE X 50 UNI Cod: 8469504,6.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
9,PLATO DOMINGO PLASTICO BLANCO MEDIANO 17 PAQUETE X 20 UND Cod: 8473435,20.0,Unidad,,2018-01-23T00:00:00.000Z,24838,2397983,COP
1,Combustible Distracom - Pereira,12000000.0,Peso (COP),,2018-01-24T00:00:00.000Z,24842,12000000,COP
1,Servicios Oracle (CCE-211-AG-2015),1.0,Unidad,,2018-01-23T00:00:00.000Z,24839,110593766,COP
1,Combustible Terpel - Bogotá.,100000000.0,Peso (COP),,2018-01-26T00:00:00.000Z,24932,100000000,COP
1,CCE93206 ArcGIS for Desktop Standard Single Use License,1.0,Unidad,,2018-01-26T00:00:00.000Z,24933,28215267,COP
2,Renamed duplicate id: 171109 CCE153148-5 ArcGIS Online Usuarios nombrados Nivel 2 Term Lic. Incuye 5,1.0,Año,,2018-01-26T00:00:00.000Z,24933,28215267,COP
3,IVA ArcGIS,1.0,Unidad,,2018-01-26T00:00:00.000Z,24933,28215267,COP
1,Servicios Oracle (CCE-211-AG-2015),1.0,Unidad,,2018-01-26T00:00:00.000Z,24934,1389363183,COP
1,soa01--101 CICLOMOTOR,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
2,soa01--110 MOTOS Hasta 100c.c.,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
3,soa01--120 MOTOS 100 a 200c.c.,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
4,soa01--130 MOTOS Más de 200c.c.,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
5,soa01--140 MOTOS Motocarros,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
6,soa01--211 CAMPEROS Y CAMIONETAS Hasta 1500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
7,soa01--212 CAMPEROS Y CAMIONETAS Hasta 1500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
8,soa01--221 CAMPEROS Y CAMIONETAS 1500 a 2500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
9,soa01--222 CAMPEROS Y CAMIONETAS 1500 a 2500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
10,soa01--231 CAMPEROS Y CAMIONETAS Más de 2500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
11,soa01--232 CAMPEROS Y CAMIONETAS Más de 2500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
12,soa01--310 CARGA O MIXTO Hasta 5 toneladas,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
13,soa01--320 CARGA O MIXTO 5 a 15 toneladas,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
14,soa01--330 CARGA O MIXTO Más de 15 toneladas,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
15,soa01--410 OFICIALES ESPECIALES Hasta 1500c.c.,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
16,soa01--420 OFICIALES ESPECIALES 1500 a 2500c.c.,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
17,soa01--430 OFICIALES ESPECIALES Más de 2500 c.c.,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
18,soa01--511 AUTOS FAMILIARES Hasta 1500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
19,soa01--512 AUTOS FAMILIARES Hasta 1500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
20,soa01--521 AUTOS FAMILIARES 1500 a 2500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
21,soa01--522 AUTOS FAMILIARES 1500 a 2500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
22,soa01--531 AUTOS FAMILIARES Más de 2500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
23,soa01--532 AUTOS FAMILIARES Más de 2500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
24,soa01--611 VEHICULOS PARA SEIS O MAS PASAJEROS Hasta 2500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
25,soa01--612 VEHICULOS PARA SEIS O MAS PASAJEROS Hasta 2500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
26,soa01--621 VEHICULOS PARA SEIS O MAS PASAJEROS Más de 2500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
27,soa01--622 VEHICULOS PARA SEIS O MAS PASAJEROS Más de 2500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
28,soa01--711 AUTOS DE NEGOCIOS Y TAXIS Hasta 1500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
29,soa01--712 AUTOS DE NEGOCIOS Y TAXIS Hasta 1500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
30,soa01--721 AUTOS DE NEGOCIOS Y TAXIS 1500 a 2500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
31,soa01--722 AUTOS DE NEGOCIOS Y TAXIS 1500 a 2500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
32,soa01--731 AUTOS DE NEGOCIOS Y TAXIS Más de 2500c.c. 0 a 9 años,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
33,soa01--732 AUTOS DE NEGOCIOS Y TAXIS Más de 2500c.c. Más de 10,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
34,soa01--810 BUSES Y BUSETAS DE SERVICIO PUBLICO URBANO,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
35,soa01--910 SERVICIO PUBLICO INTERMUNICIPAL Hasta 10 pasajeros,1.0,Unidad,,2018-01-24T00:00:00.000Z,24841,194817909,COP
